".rownames","EmploymentStatus.fctr.predict.Final.rpart"
"109969","Not.in.Labor.Force"
"112405","Not.in.Labor.Force"
"112852","Not.in.Labor.Force"
"112882","Not.in.Labor.Force"
"67653","Not.in.Labor.Force"
"112057","Not.in.Labor.Force"
"109608","Not.in.Labor.Force"
"114561","Not.in.Labor.Force"
"113338","Not.in.Labor.Force"
"47761","Not.in.Labor.Force"
"113436","Not.in.Labor.Force"
"112942","Not.in.Labor.Force"
"110425","Not.in.Labor.Force"
"113234","Not.in.Labor.Force"
"114110","Not.in.Labor.Force"
"109856","Not.in.Labor.Force"
"110769","Not.in.Labor.Force"
"114851","Not.in.Labor.Force"
"114998","Not.in.Labor.Force"
"111581","Not.in.Labor.Force"
"114560","Not.in.Labor.Force"
"111468","Not.in.Labor.Force"
"112941","Not.in.Labor.Force"
"114438","Not.in.Labor.Force"
"96655","Not.in.Labor.Force"
"112404","Not.in.Labor.Force"
"110772","Not.in.Labor.Force"
"96708","Not.in.Labor.Force"
"67604","Not.in.Labor.Force"
"110163","Not.in.Labor.Force"
"113896","Not.in.Labor.Force"
"112853","Not.in.Labor.Force"
"110030","Not.in.Labor.Force"
"112883","Not.in.Labor.Force"
"68018","Not.in.Labor.Force"
"110426","Not.in.Labor.Force"
"114437","Not.in.Labor.Force"
"111150","Not.in.Labor.Force"
"109631","Not.in.Labor.Force"
"47505","Not.in.Labor.Force"
"109857","Not.in.Labor.Force"
"47728","Not.in.Labor.Force"
"114978","Not.in.Labor.Force"
"112868","Not.in.Labor.Force"
"113340","Not.in.Labor.Force"
"113857","Not.in.Labor.Force"
"110972","Not.in.Labor.Force"
"80084","Not.in.Labor.Force"
"113641","Not.in.Labor.Force"
"79921","Not.in.Labor.Force"
"111149","Not.in.Labor.Force"
"67627","Not.in.Labor.Force"
"47615","Not.in.Labor.Force"
"112431","Not.in.Labor.Force"
"109630","Not.in.Labor.Force"
"113895","Not.in.Labor.Force"
"114997","Not.in.Labor.Force"
"114999","Not.in.Labor.Force"
"109640","Not.in.Labor.Force"
"111549","Not.in.Labor.Force"
"111550","Not.in.Labor.Force"
"98073","Not.in.Labor.Force"
"100082","Not.in.Labor.Force"
"113082","Not.in.Labor.Force"
"47865","Not.in.Labor.Force"
"113169","Not.in.Labor.Force"
"114350","Not.in.Labor.Force"
"112264","Not.in.Labor.Force"
"110449","Not.in.Labor.Force"
"114351","Not.in.Labor.Force"
"114246","Not.in.Labor.Force"
"109545","Not.in.Labor.Force"
"114649","Not.in.Labor.Force"
"112869","Not.in.Labor.Force"
"112867","Not.in.Labor.Force"
"111467","Not.in.Labor.Force"
"109961","Not.in.Labor.Force"
"110666","Not.in.Labor.Force"
"114957","Not.in.Labor.Force"
"111146","Not.in.Labor.Force"
"110451","Not.in.Labor.Force"
"110239","Not.in.Labor.Force"
"113435","Not.in.Labor.Force"
"111381","Not.in.Labor.Force"
"110450","Not.in.Labor.Force"
"112755","Not.in.Labor.Force"
"114271","Not.in.Labor.Force"
"111551","Not.in.Labor.Force"
"114498","Not.in.Labor.Force"
"113081","Not.in.Labor.Force"
"109546","Not.in.Labor.Force"
"111799","Not.in.Labor.Force"
"113194","Not.in.Labor.Force"
"114245","Not.in.Labor.Force"
"110012","Not.in.Labor.Force"
"110993","Not.in.Labor.Force"
"13180","Not.in.Labor.Force"
"113273","Not.in.Labor.Force"
"7373","Not.in.Labor.Force"
"9154","Not.in.Labor.Force"
"14995","Not.in.Labor.Force"
"13181","Not.in.Labor.Force"
"113649","Not.in.Labor.Force"
"14700","Not.in.Labor.Force"
"14701","Not.in.Labor.Force"
"9460","Not.in.Labor.Force"
"23145","Not.in.Labor.Force"
"14892","Not.in.Labor.Force"
"6152","Not.in.Labor.Force"
"14846","Not.in.Labor.Force"
"14993","Not.in.Labor.Force"
"13628","Not.in.Labor.Force"
"11371","Not.in.Labor.Force"
"109141","Not.in.Labor.Force"
"7372","Not.in.Labor.Force"
"14845","Not.in.Labor.Force"
"12849","Not.in.Labor.Force"
"10718","Not.in.Labor.Force"
"9461","Not.in.Labor.Force"
"14699","Not.in.Labor.Force"
"10318","Not.in.Labor.Force"
"14483","Not.in.Labor.Force"
"11372","Not.in.Labor.Force"
"10774","Not.in.Labor.Force"
"109409","Not.in.Labor.Force"
"109427","Not.in.Labor.Force"
"14994","Not.in.Labor.Force"
"109142","Not.in.Labor.Force"
"8916","Not.in.Labor.Force"
"13182","Not.in.Labor.Force"
"13183","Not.in.Labor.Force"
"11335","Not.in.Labor.Force"
"86170","Not.in.Labor.Force"
"8172","Not.in.Labor.Force"
"86289","Not.in.Labor.Force"
"14482","Not.in.Labor.Force"
"13179","Not.in.Labor.Force"
"7375","Not.in.Labor.Force"
"13631","Not.in.Labor.Force"
"86031","Not.in.Labor.Force"
"16182","Not.in.Labor.Force"
"7376","Not.in.Labor.Force"
"12363","Not.in.Labor.Force"
"9459","Not.in.Labor.Force"
"9462","Not.in.Labor.Force"
"11336","Not.in.Labor.Force"
"15679","Not.in.Labor.Force"
"15311","Not.in.Labor.Force"
"10717","Not.in.Labor.Force"
"11102","Not.in.Labor.Force"
"10464","Not.in.Labor.Force"
"11337","Not.in.Labor.Force"
"11370","Not.in.Labor.Force"
"12501","Not.in.Labor.Force"
"15309","Not.in.Labor.Force"
"13630","Not.in.Labor.Force"
"15974","Not.in.Labor.Force"
"86329","Not.in.Labor.Force"
"12362","Not.in.Labor.Force"
"15681","Not.in.Labor.Force"
"86390","Not.in.Labor.Force"
"10009","Not.in.Labor.Force"
"15973","Not.in.Labor.Force"
"15680","Not.in.Labor.Force"
"14905","Not.in.Labor.Force"
"12302","Not.in.Labor.Force"
"12361","Not.in.Labor.Force"
"9155","Not.in.Labor.Force"
"15971","Not.in.Labor.Force"
"10775","Not.in.Labor.Force"
"6153","Not.in.Labor.Force"
"15310","Not.in.Labor.Force"
"11528","Not.in.Labor.Force"
"16181","Not.in.Labor.Force"
"13629","Not.in.Labor.Force"
"108322","Not.in.Labor.Force"
"12364","Not.in.Labor.Force"
"10010","Not.in.Labor.Force"
"11369","Not.in.Labor.Force"
"108207","Not.in.Labor.Force"
"12303","Not.in.Labor.Force"
"16183","Not.in.Labor.Force"
"108557","Not.in.Labor.Force"
"55583","Not.in.Labor.Force"
"56526","Not.in.Labor.Force"
"56816","Not.in.Labor.Force"
"108109","Not.in.Labor.Force"
"57516","Not.in.Labor.Force"
"57488","Not.in.Labor.Force"
"56527","Not.in.Labor.Force"
"101269","Not.in.Labor.Force"
"56565","Not.in.Labor.Force"
"57514","Not.in.Labor.Force"
"56601","Not.in.Labor.Force"
"55838","Not.in.Labor.Force"
"56050","Not.in.Labor.Force"
"56678","Not.in.Labor.Force"
"55804","Not.in.Labor.Force"
"116240","Not.in.Labor.Force"
"96518","Not.in.Labor.Force"
"55840","Not.in.Labor.Force"
"54958","Not.in.Labor.Force"
"57485","Not.in.Labor.Force"
"56325","Not.in.Labor.Force"
"57039","Not.in.Labor.Force"
"57092","Not.in.Labor.Force"
"57515","Not.in.Labor.Force"
"56053","Not.in.Labor.Force"
"56414","Not.in.Labor.Force"
"56815","Not.in.Labor.Force"
"55106","Not.in.Labor.Force"
"56537","Not.in.Labor.Force"
"55835","Not.in.Labor.Force"
"57202","Not.in.Labor.Force"
"128924","Not.in.Labor.Force"
"96659","Not.in.Labor.Force"
"55102","Not.in.Labor.Force"
"57546","Not.in.Labor.Force"
"54885","Not.in.Labor.Force"
"56999","Not.in.Labor.Force"
"56566","Not.in.Labor.Force"
"55550","Not.in.Labor.Force"
"55346","Not.in.Labor.Force"
"57498","Not.in.Labor.Force"
"57093","Not.in.Labor.Force"
"128961","Not.in.Labor.Force"
"55101","Not.in.Labor.Force"
"129273","Not.in.Labor.Force"
"55431","Not.in.Labor.Force"
"55683","Not.in.Labor.Force"
"56490","Not.in.Labor.Force"
"129559","Not.in.Labor.Force"
"55664","Not.in.Labor.Force"
"55194","Not.in.Labor.Force"
"57499","Not.in.Labor.Force"
"56883","Not.in.Labor.Force"
"51977","Not.in.Labor.Force"
"51644","Not.in.Labor.Force"
"56863","Not.in.Labor.Force"
"55551","Not.in.Labor.Force"
"55880","Not.in.Labor.Force"
"51856","Not.in.Labor.Force"
"55853","Not.in.Labor.Force"
"56655","Not.in.Labor.Force"
"54914","Not.in.Labor.Force"
"55677","Not.in.Labor.Force"
"54912","Not.in.Labor.Force"
"55686","Not.in.Labor.Force"
"51518","Not.in.Labor.Force"
"55917","Not.in.Labor.Force"
"55480","Not.in.Labor.Force"
"56867","Not.in.Labor.Force"
"57165","Not.in.Labor.Force"
"56513","Not.in.Labor.Force"
"56512","Not.in.Labor.Force"
"56052","Not.in.Labor.Force"
"55725","Not.in.Labor.Force"
"56704","Not.in.Labor.Force"
"56814","Not.in.Labor.Force"
"54852","Not.in.Labor.Force"
"55190","Not.in.Labor.Force"
"55663","Not.in.Labor.Force"
"56546","Not.in.Labor.Force"
"51711","Not.in.Labor.Force"
"57070","Not.in.Labor.Force"
"80041","Not.in.Labor.Force"
"55428","Not.in.Labor.Force"
"54886","Not.in.Labor.Force"
"1180","Not.in.Labor.Force"
"54782","Not.in.Labor.Force"
"55676","Not.in.Labor.Force"
"55022","Not.in.Labor.Force"
"54913","Not.in.Labor.Force"
"57544","Not.in.Labor.Force"
"56560","Not.in.Labor.Force"
"55581","Not.in.Labor.Force"
"55803","Not.in.Labor.Force"
"55582","Not.in.Labor.Force"
"56464","Not.in.Labor.Force"
"54936","Not.in.Labor.Force"
"57201","Not.in.Labor.Force"
"57362","Not.in.Labor.Force"
"56049","Not.in.Labor.Force"
"128953","Not.in.Labor.Force"
"56705","Not.in.Labor.Force"
"55505","Not.in.Labor.Force"
"56384","Not.in.Labor.Force"
"55845","Not.in.Labor.Force"
"56177","Not.in.Labor.Force"
"55712","Not.in.Labor.Force"
"55103","Not.in.Labor.Force"
"129460","Not.in.Labor.Force"
"28713","Not.in.Labor.Force"
"55110","Not.in.Labor.Force"
"55008","Not.in.Labor.Force"
"57535","Not.in.Labor.Force"
"56547","Not.in.Labor.Force"
"27453","Not.in.Labor.Force"
"30987","Not.in.Labor.Force"
"57318","Not.in.Labor.Force"
"55685","Not.in.Labor.Force"
"56896","Not.in.Labor.Force"
"31193","Not.in.Labor.Force"
"55369","Not.in.Labor.Force"
"55597","Not.in.Labor.Force"
"56471","Not.in.Labor.Force"
"28922","Not.in.Labor.Force"
"55826","Not.in.Labor.Force"
"56600","Not.in.Labor.Force"
"31236","Not.in.Labor.Force"
"55839","Not.in.Labor.Force"
"55508","Not.in.Labor.Force"
"31253","Not.in.Labor.Force"
"55398","Not.in.Labor.Force"
"43272","Not.in.Labor.Force"
"56831","Not.in.Labor.Force"
"56696","Not.in.Labor.Force"
"57392","Not.in.Labor.Force"
"56960","Not.in.Labor.Force"
"56534","Not.in.Labor.Force"
"54784","Not.in.Labor.Force"
"55111","Not.in.Labor.Force"
"55992","Not.in.Labor.Force"
"88883","Not.in.Labor.Force"
"34931","Not.in.Labor.Force"
"57534","Not.in.Labor.Force"
"55117","Not.in.Labor.Force"
"55786","Not.in.Labor.Force"
"56332","Not.in.Labor.Force"
"55021","Not.in.Labor.Force"
"57101","Not.in.Labor.Force"
"56342","Not.in.Labor.Force"
"34823","Not.in.Labor.Force"
"56456","Not.in.Labor.Force"
"56463","Not.in.Labor.Force"
"57566","Not.in.Labor.Force"
"57565","Not.in.Labor.Force"
"55305","Not.in.Labor.Force"
"57249","Not.in.Labor.Force"
"55635","Not.in.Labor.Force"
"55315","Not.in.Labor.Force"
"55204","Not.in.Labor.Force"
"57177","Not.in.Labor.Force"
"55434","Not.in.Labor.Force"
"55768","Not.in.Labor.Force"
"55331","Not.in.Labor.Force"
"55271","Not.in.Labor.Force"
"55675","Not.in.Labor.Force"
"55239","Not.in.Labor.Force"
"57317","Not.in.Labor.Force"
"57545","Not.in.Labor.Force"
"55937","Not.in.Labor.Force"
"55828","Not.in.Labor.Force"
"55504","Not.in.Labor.Force"
"55509","Not.in.Labor.Force"
"55178","Not.in.Labor.Force"
"55844","Not.in.Labor.Force"
"55304","Not.in.Labor.Force"
"55303","Not.in.Labor.Force"
"55309","Not.in.Labor.Force"
"57391","Not.in.Labor.Force"
"55313","Not.in.Labor.Force"
"56868","Not.in.Labor.Force"
"56103","Not.in.Labor.Force"
"55116","Not.in.Labor.Force"
"56695","Not.in.Labor.Force"
"56328","Not.in.Labor.Force"
"56659","Not.in.Labor.Force"
"55684","Not.in.Labor.Force"
"54808","Not.in.Labor.Force"
"54818","Not.in.Labor.Force"
"55817","Not.in.Labor.Force"
"55263","Not.in.Labor.Force"
"55634","Not.in.Labor.Force"
"56472","Not.in.Labor.Force"
"55827","Not.in.Labor.Force"
"57471","Not.in.Labor.Force"
"57472","Not.in.Labor.Force"
"56599","Not.in.Labor.Force"
"54846","Not.in.Labor.Force"
"56927","Not.in.Labor.Force"
"55281","Not.in.Labor.Force"
"116142","Not.in.Labor.Force"
"116332","Not.in.Labor.Force"
"56609","Not.in.Labor.Force"
"56610","Not.in.Labor.Force"
"56176","Not.in.Labor.Force"
"54974","Not.in.Labor.Force"
"55636","Not.in.Labor.Force"
"55750","Not.in.Labor.Force"
"56292","Not.in.Labor.Force"
"115964","Not.in.Labor.Force"
"57285","Not.in.Labor.Force"
"55549","Not.in.Labor.Force"
"116745","Not.in.Labor.Force"
"56310","Not.in.Labor.Force"
"55332","Not.in.Labor.Force"
"56616","Not.in.Labor.Force"
"116310","Not.in.Labor.Force"
"54829","Not.in.Labor.Force"
"55132","Not.in.Labor.Force"
"54802","Not.in.Labor.Force"
"80670","Not.in.Labor.Force"
"56126","Not.in.Labor.Force"
"57219","Not.in.Labor.Force"
"55479","Not.in.Labor.Force"
"55481","Not.in.Labor.Force"
"56830","Not.in.Labor.Force"
"56468","Not.in.Labor.Force"
"55818","Not.in.Labor.Force"
"54842","Not.in.Labor.Force"
"55177","Not.in.Labor.Force"
"56644","Not.in.Labor.Force"
"57487","Not.in.Labor.Force"
"57158","Not.in.Labor.Force"
"12365","Not.in.Labor.Force"
"55629","Not.in.Labor.Force"
"55639","Not.in.Labor.Force"
"56295","Not.in.Labor.Force"
"57173","Not.in.Labor.Force"
"56966","Not.in.Labor.Force"
"54859","Not.in.Labor.Force"
"55270","Not.in.Labor.Force"
"55240","Not.in.Labor.Force"
"56993","Not.in.Labor.Force"
"56455","Not.in.Labor.Force"
"55964","Not.in.Labor.Force"
"57575","Not.in.Labor.Force"
"57470","Not.in.Labor.Force"
"56597","Not.in.Labor.Force"
"57218","Not.in.Labor.Force"
"55805","Not.in.Labor.Force"
"55192","Not.in.Labor.Force"
"57192","Not.in.Labor.Force"
"56792","Not.in.Labor.Force"
"54975","Not.in.Labor.Force"
"55054","Not.in.Labor.Force"
"55710","Not.in.Labor.Force"
"55640","Not.in.Labor.Force"
"56258","Not.in.Labor.Force"
"55310","Not.in.Labor.Force"
"20319","Not.in.Labor.Force"
"73264","Not.in.Labor.Force"
"57176","Not.in.Labor.Force"
"56227","Not.in.Labor.Force"
"54908","Not.in.Labor.Force"
"57016","Not.in.Labor.Force"
"54973","Not.in.Labor.Force"
"56658","Not.in.Labor.Force"
"57174","Not.in.Labor.Force"
"54937","Not.in.Labor.Force"
"57096","Not.in.Labor.Force"
"56311","Not.in.Labor.Force"
"56207","Not.in.Labor.Force"
"55628","Not.in.Labor.Force"
"57233","Not.in.Labor.Force"
"56804","Not.in.Labor.Force"
"20183","Not.in.Labor.Force"
"56339","Not.in.Labor.Force"
"55258","Not.in.Labor.Force"
"56596","Not.in.Labor.Force"
"73077","Not.in.Labor.Force"
"55751","Not.in.Labor.Force"
"55641","Not.in.Labor.Force"
"57286","Not.in.Labor.Force"
"55328","Not.in.Labor.Force"
"55118","Not.in.Labor.Force"
"55126","Not.in.Labor.Force"
"57203","Not.in.Labor.Force"
"55329","Not.in.Labor.Force"
"55614","Not.in.Labor.Force"
"54830","Not.in.Labor.Force"
"55135","Not.in.Labor.Force"
"54807","Not.in.Labor.Force"
"55127","Not.in.Labor.Force"
"72767","Not.in.Labor.Force"
"56755","Not.in.Labor.Force"
"55821","Not.in.Labor.Force"
"56511","Not.in.Labor.Force"
"55257","Not.in.Labor.Force"
"55256","Not.in.Labor.Force"
"129055","Not.in.Labor.Force"
"55254","Not.in.Labor.Force"
"128913","Not.in.Labor.Force"
"55965","Not.in.Labor.Force"
"55184","Not.in.Labor.Force"
"54828","Not.in.Labor.Force"
"55274","Not.in.Labor.Force"
"56937","Not.in.Labor.Force"
"55259","Not.in.Labor.Force"
"56915","Not.in.Labor.Force"
"56770","Not.in.Labor.Force"
"56291","Not.in.Labor.Force"
"54817","Not.in.Labor.Force"
"57574","Not.in.Labor.Force"
"57208","Not.in.Labor.Force"
"55347","Not.in.Labor.Force"
"33329","Not.in.Labor.Force"
"55938","Not.in.Labor.Force"
"51724","Not.in.Labor.Force"
"51793","Not.in.Labor.Force"
"51789","Not.in.Labor.Force"
"51792","Not.in.Labor.Force"
"51573","Not.in.Labor.Force"
"51955","Not.in.Labor.Force"
"51568","Not.in.Labor.Force"
"51242","Not.in.Labor.Force"
"51286","Not.in.Labor.Force"
"51632","Not.in.Labor.Force"
"51569","Not.in.Labor.Force"
"51606","Not.in.Labor.Force"
"51426","Not.in.Labor.Force"
"51622","Not.in.Labor.Force"
"51542","Not.in.Labor.Force"
"51722","Not.in.Labor.Force"
"51833","Not.in.Labor.Force"
"51506","Not.in.Labor.Force"
"51731","Not.in.Labor.Force"
"51599","Not.in.Labor.Force"
"51353","Not.in.Labor.Force"
"51598","Not.in.Labor.Force"
"51425","Not.in.Labor.Force"
"51398","Not.in.Labor.Force"
"51073","Not.in.Labor.Force"
"51725","Not.in.Labor.Force"
"51735","Not.in.Labor.Force"
"33226","Not.in.Labor.Force"
"33664","Not.in.Labor.Force"
"51072","Not.in.Labor.Force"
"51123","Not.in.Labor.Force"
"33909","Not.in.Labor.Force"
"51951","Not.in.Labor.Force"
"51533","Not.in.Labor.Force"
"51397","Not.in.Labor.Force"
"51732","Not.in.Labor.Force"
"72736","Not.in.Labor.Force"
"51957","Not.in.Labor.Force"
"51600","Not.in.Labor.Force"
"51623","Not.in.Labor.Force"
"51726","Not.in.Labor.Force"
"51534","Not.in.Labor.Force"
"51956","Not.in.Labor.Force"
"51444","Not.in.Labor.Force"
"51523","Not.in.Labor.Force"
"51597","Not.in.Labor.Force"
"51723","Not.in.Labor.Force"
"51733","Not.in.Labor.Force"
"51852","Not.in.Labor.Force"
"51851","Not.in.Labor.Force"
"51811","Not.in.Labor.Force"
"51785","Not.in.Labor.Force"
"51447","Not.in.Labor.Force"
"51918","Not.in.Labor.Force"
"51196","Not.in.Labor.Force"
"51958","Not.in.Labor.Force"
"51917","Not.in.Labor.Force"
"51886","Not.in.Labor.Force"
"51445","Not.in.Labor.Force"
"73485","Not.in.Labor.Force"
"113632","Not.in.Labor.Force"
"112913","Not.in.Labor.Force"
"113633","Not.in.Labor.Force"
"114370","Not.in.Labor.Force"
"33705","Not.in.Labor.Force"
"111577","Not.in.Labor.Force"
"110870","Not.in.Labor.Force"
"110730","Not.in.Labor.Force"
"87406","Not.in.Labor.Force"
"113386","Not.in.Labor.Force"
"114524","Not.in.Labor.Force"
"114372","Not.in.Labor.Force"
"110083","Not.in.Labor.Force"
"110081","Not.in.Labor.Force"
"113965","Not.in.Labor.Force"
"110588","Not.in.Labor.Force"
"112081","Not.in.Labor.Force"
"110871","Not.in.Labor.Force"
"60983","Not.in.Labor.Force"
"114371","Not.in.Labor.Force"
"112247","Disabled"
"101104","Not.in.Labor.Force"
"109684","Not.in.Labor.Force"
"114704","Not.in.Labor.Force"
"110082","Not.in.Labor.Force"
"111576","Not.in.Labor.Force"
"73948","Not.in.Labor.Force"
"111961","Not.in.Labor.Force"
"125109","Not.in.Labor.Force"
"125050","Not.in.Labor.Force"
"125034","Not.in.Labor.Force"
"125341","Not.in.Labor.Force"
"125342","Not.in.Labor.Force"
"125291","Not.in.Labor.Force"
"125343","Not.in.Labor.Force"
"125035","Not.in.Labor.Force"
"125549","Not.in.Labor.Force"
"125429","Not.in.Labor.Force"
"125550","Not.in.Labor.Force"
"97722","Not.in.Labor.Force"
"97835","Not.in.Labor.Force"
"97698","Not.in.Labor.Force"
"97817","Not.in.Labor.Force"
"97816","Not.in.Labor.Force"
"97697","Not.in.Labor.Force"
"97810","Not.in.Labor.Force"
"97811","Not.in.Labor.Force"
"97701","Not.in.Labor.Force"
"97829","Not.in.Labor.Force"
"97830","Not.in.Labor.Force"
"97820","Not.in.Labor.Force"
"97821","Not.in.Labor.Force"
"97700","Not.in.Labor.Force"
"70698","Not.in.Labor.Force"
"70667","Not.in.Labor.Force"
"70705","Not.in.Labor.Force"
"70634","Not.in.Labor.Force"
"70600","Not.in.Labor.Force"
"70662","Not.in.Labor.Force"
"70476","Not.in.Labor.Force"
"70696","Not.in.Labor.Force"
"70697","Not.in.Labor.Force"
"70632","Not.in.Labor.Force"
"70275","Not.in.Labor.Force"
"70329","Not.in.Labor.Force"
"70540","Not.in.Labor.Force"
"70319","Not.in.Labor.Force"
"70274","Not.in.Labor.Force"
"70296","Not.in.Labor.Force"
"70618","Not.in.Labor.Force"
"70541","Not.in.Labor.Force"
"70435","Not.in.Labor.Force"
"70318","Not.in.Labor.Force"
"70351","Not.in.Labor.Force"
"70276","Not.in.Labor.Force"
"70633","Not.in.Labor.Force"
"70461","Not.in.Labor.Force"
"70321","Not.in.Labor.Force"
"72796","Not.in.Labor.Force"
"70590","Not.in.Labor.Force"
"70542","Not.in.Labor.Force"
"70322","Not.in.Labor.Force"
"70706","Not.in.Labor.Force"
"70284","Not.in.Labor.Force"
"70601","Not.in.Labor.Force"
"70283","Not.in.Labor.Force"
"70350","Not.in.Labor.Force"
"70295","Not.in.Labor.Force"
"70285","Not.in.Labor.Force"
"70434","Not.in.Labor.Force"
"70320","Not.in.Labor.Force"
"72798","Not.in.Labor.Force"
"70707","Not.in.Labor.Force"
"70610","Not.in.Labor.Force"
"68573","Not.in.Labor.Force"
"70433","Not.in.Labor.Force"
"70411","Not.in.Labor.Force"
"70410","Not.in.Labor.Force"
"70619","Not.in.Labor.Force"
"86371","Not.in.Labor.Force"
"86428","Not.in.Labor.Force"
"86444","Not.in.Labor.Force"
"86315","Not.in.Labor.Force"
"86154","Not.in.Labor.Force"
"72696","Not.in.Labor.Force"
"86323","Not.in.Labor.Force"
"86316","Not.in.Labor.Force"
"86429","Not.in.Labor.Force"
"86445","Not.in.Labor.Force"
"86427","Not.in.Labor.Force"
"86322","Not.in.Labor.Force"
"86372","Not.in.Labor.Force"
"86324","Not.in.Labor.Force"
"297","Not.in.Labor.Force"
"516","Not.in.Labor.Force"
"630","Not.in.Labor.Force"
"694","Not.in.Labor.Force"
"606","Not.in.Labor.Force"
"72757","Not.in.Labor.Force"
"58","Not.in.Labor.Force"
"33451","Not.in.Labor.Force"
"491","Not.in.Labor.Force"
"279","Not.in.Labor.Force"
"85","Not.in.Labor.Force"
"371","Not.in.Labor.Force"
"539","Not.in.Labor.Force"
"272","Not.in.Labor.Force"
"360","Not.in.Labor.Force"
"359","Not.in.Labor.Force"
"294","Not.in.Labor.Force"
"57","Not.in.Labor.Force"
"270","Not.in.Labor.Force"
"397","Not.in.Labor.Force"
"18","Not.in.Labor.Force"
"391","Not.in.Labor.Force"
"662","Not.in.Labor.Force"
"478","Not.in.Labor.Force"
"561","Not.in.Labor.Force"
"363","Not.in.Labor.Force"
"308","Not.in.Labor.Force"
"317","Not.in.Labor.Force"
"559","Not.in.Labor.Force"
"422","Not.in.Labor.Force"
"316","Not.in.Labor.Force"
"398","Not.in.Labor.Force"
"695","Not.in.Labor.Force"
"390","Not.in.Labor.Force"
"399","Not.in.Labor.Force"
"562","Not.in.Labor.Force"
"555","Not.in.Labor.Force"
"295","Not.in.Labor.Force"
"230","Not.in.Labor.Force"
"95841","Not.in.Labor.Force"
"86","Not.in.Labor.Force"
"517","Not.in.Labor.Force"
"194","Not.in.Labor.Force"
"276","Not.in.Labor.Force"
"479","Not.in.Labor.Force"
"458","Not.in.Labor.Force"
"565","Not.in.Labor.Force"
"280","Not.in.Labor.Force"
"351","Not.in.Labor.Force"
"392","Not.in.Labor.Force"
"486","Not.in.Labor.Force"
"603","Not.in.Labor.Force"
"451","Not.in.Labor.Force"
"170","Not.in.Labor.Force"
